itemId,fieldId,subjectId,source,overallScore,vignetteQuality,highYieldValue,distractors,correctAnswerExplanation,integrationThinking,overallPolish,platformFit,polishScore,examReady,difficultySuggestion,topIssues,recommendations,tagsSuggestion,testedConcepts
cmpnjlmx00l6z1ymxb627v39h,usmle-step-2,psychiatry,polished,7.9,10,4,9.5,9,8,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmpnjlmx00l701ymx7j007ui6,usmle-step-2,psychiatry,polished,7.7,9.2,4,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmpnjlmx00l711ymxszldx4wu,usmle-step-2,psychiatry,polished,7.7,9.2,4,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
cmpnjlmx00l721ymxuxbwzibr,usmle-step-2,psychiatry,polished,7.8,8.7,4.5,9.5,9,8.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4.5/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
cmpnjlmx00l731ymxjsvaza4p,usmle-step-2,psychiatry,polished,7.6,10,4,9.5,9,7,6.5,7.5,1.000,no,Medium,stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmpnjlmx00l741ymx115wseug,usmle-step-2,psychiatry,polished,7.6,10,4,9.5,9,7,6.5,7.5,1.000,no,Medium,stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmpnjlmx00l751ymxxw6fgrqk,usmle-step-2,psychiatry,polished,7.5,8.7,4,9.5,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmpnjlmx00l771ymx2awdhsva,usmle-step-2,psychiatry,polished,7.9,9,4.5,9.5,9,8.5,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4.5/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
cmpnjlmx00l781ymxmyrmvl6q,usmle-step-2,psychiatry,polished,7.9,10,4,9.5,9,8,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmpnjlmx00l791ymx09j1a3r0,usmle-step-2,psychiatry,polished,7.7,8.7,4.5,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4.5/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmpnjlmx00l7a1ymx2fy0g899,usmle-step-2,psychiatry,polished,7.8,8.7,4.5,9.5,9,8.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4.5/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
cmpnjlmx00l7b1ymxkrcgwn17,usmle-step-2,psychiatry,polished,7.9,10,4,9.5,9,8,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
cmpnjlmx00l7c1ymx59vtpmll,usmle-step-2,psychiatry,polished,7.7,9.2,4,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmpnjlmx00l7d1ymxygq05zic,usmle-step-2,psychiatry,polished,7.6,8.2,5.5,9.5,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5.5/10).,usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry; diagnosis; psychiatry
cmpnjlmx00l7e1ymxx01y3sqp,usmle-step-2,psychiatry,polished,7.6,9,4,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
cmpnjlmx00l7f1ymx6aa2leci,usmle-step-2,psychiatry,polished,7.9,10,4.5,9.5,9,8,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4.5/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmpnjlmx00l7g1ymxdmstd3av,usmle-step-2,psychiatry,polished,7.9,10,4,9.5,9,8,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmpnjlmx00l7h1ymxcumqudwx,usmle-step-2,psychiatry,polished,7.7,9.2,4,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
cmpnjlmx00l7i1ymx8r35umbx,usmle-step-2,psychiatry,polished,7.9,10,4.5,9.5,9,8,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4.5/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmpnjlmx00l7j1ymxmw3iubo1,usmle-step-2,psychiatry,polished,7.7,8.7,4.5,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4.5/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmpnjlmx00l7k1ymx2nwqnht5,usmle-step-2,psychiatry,polished,7.6,9,4,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmpnjlmx00l7l1ymxghll5eez,usmle-step-2,psychiatry,polished,7.5,8.7,4,9.5,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
cmpnjlmx00l7m1ymxpzuj9m3o,usmle-step-2,psychiatry,polished,7.7,10,4,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
cmpnjlmx00l7n1ymxkabehsb4,usmle-step-2,psychiatry,polished,7.7,9.2,4,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
cmpnjlmx00l7o1ymxklnqb7r2,usmle-step-2,psychiatry,polished,7.7,9.2,4,9.5,9,8,6.5,7.5,1.000,no,Medium,vignette_validation:warn|stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmpnjlmx00l7q1ymxrfkbty4m,usmle-step-2,psychiatry,polished,7.6,9,4,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmpnjlmx00l7r1ymxp7phn1bf,usmle-step-2,psychiatry,polished,7.7,9.2,4,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
cmpnjlmx00l7s1ymxu3ez254t,usmle-step-2,psychiatry,polished,7.3,10,4,6.8,9,7,7,7.5,1.000,no,Medium,weak_distractors:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmpnjlmx00l7t1ymxxqy2mdav,usmle-step-2,psychiatry,polished,7.9,10,4,9.5,9,8,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
cmpnjln7b0l7u1ymxhuqz005o,usmle-step-2,psychiatry,polished,7.7,8.7,4.5,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4.5/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
cmpnjln7c0l7v1ymxtnfnf3h8,usmle-step-2,psychiatry,polished,7.9,10,4,9.5,9,8,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmpnjln7c0l7w1ymxrdm5rkj9,usmle-step-2,psychiatry,polished,7.5,8.7,4,9.5,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
cmpnjln7c0l7y1ymxisx7si8y,usmle-step-2,psychiatry,polished,7,8.2,4,6.8,9,7,6.5,7.5,0.940,no,Medium,vignette_validation:warn|weak_distractors:warn|stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmpnjln7c0l7z1ymxb6f1y1bb,usmle-step-2,psychiatry,polished,7.9,10,4,9.5,9,8,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
cmpnjln7c0l821ymxvpxr16l6,usmle-step-2,psychiatry,polished,7.7,8.7,4.5,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4.5/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
cmpnjln7c0l831ymxn7jzxstn,usmle-step-2,psychiatry,polished,7.3,10,4,6.8,9,7,7,7.5,1.000,no,Medium,weak_distractors:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmpnjln7c0l851ymxth25ji4o,usmle-step-2,psychiatry,polished,7.6,9,4,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmpnjln7c0l861ymx9g6gcpse,usmle-step-2,psychiatry,polished,7.5,8.7,4,9.5,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
cmpnjln7c0l871ymx8jqxl6to,usmle-step-2,psychiatry,polished,7.6,10,4,9.5,9,6.5,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmpnjln7c0l881ymx5875vn5r,usmle-step-2,psychiatry,polished,7.5,8.7,4,9.5,9,7,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
cmpnjln7c0l891ymxmkkqcq21,usmle-step-2,psychiatry,polished,7.3,10,4,6.8,9,7,7,7.5,1.000,no,Medium,weak_distractors:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmpnjln7d0l8a1ymx9knudath,usmle-step-2,psychiatry,polished,7.5,8.7,4,9.5,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmpnjln7d0l8b1ymxm061k769,usmle-step-2,psychiatry,polished,7.7,8.2,5.5,9.5,9,8,6.5,7.5,0.760,no,Medium,vignette_validation:warn|stem_lead_in:warn,Priority: improve highYieldValue (scored 5.5/10).,usmle-polished; next_step; psychiatry,next_step; psychiatry; next_step; psychiatry
cmpnjln7d0l8c1ymxsvkoqsi4,usmle-step-2,psychiatry,polished,7.8,10,4,9.5,9,8,6.5,7.5,1.000,no,Medium,stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmpnjln7d0l8d1ymx6o1y3eeq,usmle-step-2,psychiatry,polished,7.8,10,4,9.5,9,8,6.5,7.5,1.000,no,Medium,stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmpnjln7d0l8e1ymxn5xqq8pa,usmle-step-2,psychiatry,polished,7.7,9.2,4,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmpnjln7d0l8f1ymxrzkkw5ji,usmle-step-2,psychiatry,polished,7.4,8.7,4,9.5,9,6.5,6.5,7.5,1.000,no,Medium,vignette_validation:warn|stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmpnjln7d0l8h1ymx006pqa53,usmle-step-2,psychiatry,polished,7.5,8.7,4,9.5,9,7,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmpnjln7d0l8i1ymxad6fkov5,usmle-step-2,psychiatry,polished,7.1,8.2,4,6.8,9,7,7,7.5,0.940,no,Medium,vignette_validation:warn|weak_distractors:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmpnjln7d0l8j1ymx3b31zn4a,usmle-step-2,psychiatry,polished,7.7,8.7,4.5,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4.5/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
cmpnjln7d0l8k1ymxx1w6qzdr,usmle-step-2,psychiatry,polished,7.9,9,4.5,9.5,9,8.5,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4.5/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmpnjln7d0l8l1ymxqi3c4lq4,usmle-step-2,psychiatry,polished,7.6,9,4,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmpnjln7d0l8m1ymxg1vwn7ib,usmle-step-2,psychiatry,polished,7.6,10,4.5,6.8,9,8.5,7,7.5,1.000,no,Medium,weak_distractors:warn,Priority: improve highYieldValue (scored 4.5/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmpnjln7d0l8o1ymxqfwjwojf,usmle-step-2,psychiatry,polished,7.1,8.2,4,6.8,9,7,7,7.5,0.940,no,Medium,vignette_validation:warn|weak_distractors:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmpnjln7d0l8p1ymxdwy1tj0h,usmle-step-2,psychiatry,polished,7.5,9,4,9.5,9,7,6.5,7.5,1.000,no,Medium,stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmpnjln7d0l8q1ymxcdjir0nz,usmle-step-2,psychiatry,polished,7.7,10,4,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
cmpnjln7d0l8r1ymxnpe7a4rv,usmle-step-2,psychiatry,polished,7.1,8.2,4,6.8,9,7,7,7.5,0.940,no,Medium,vignette_validation:warn|weak_distractors:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmpnjln7e0l8s1ymxlt9ak2im,usmle-step-2,psychiatry,polished,7.4,8.7,4,9.5,9,6.5,6.5,7.5,1.000,no,Medium,vignette_validation:warn|stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmpnjln7e0l8t1ymx1ziqhk5u,usmle-step-2,psychiatry,polished,7,8.2,4,6.8,9,7,6.5,7.5,0.940,no,Medium,vignette_validation:warn|weak_distractors:warn|stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmpnjln7e0l8v1ymxg551fphc,usmle-step-2,psychiatry,polished,7.3,10,4,6.8,9,7,7,7.5,1.000,no,Medium,weak_distractors:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmpnjln7e0l8w1ymx2hy1h579,usmle-step-2,psychiatry,polished,7.9,10,4,9.5,9,8,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmpnjln7e0l8x1ymxz8j1vtfz,usmle-step-2,psychiatry,polished,7.7,8.7,4.5,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4.5/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmpnjlnei0l8y1ymxe1ce1yz6,usmle-step-2,psychiatry,polished,7.8,8.2,5.5,9.5,9,8,7,7.5,0.760,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5.5/10).,usmle-polished; management; psychiatry,management; psychiatry; management; psychiatry
cmpnjlnei0l8z1ymxyi6u3hiz,usmle-step-2,psychiatry,polished,7.9,10,4,9.5,9,8,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmpnjlnei0l901ymx6eyxfwei,usmle-step-2,psychiatry,polished,7.8,10,4,9.5,9,8,6.5,7.5,1.000,no,Medium,stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmpnjlnei0l911ymxx1mk463m,usmle-step-2,psychiatry,polished,7.8,8.7,4.5,9.5,9,8.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4.5/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmpnjlnei0l921ymxk7b2vu4k,usmle-step-2,psychiatry,polished,7.6,10,4,9.5,9,6.5,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmpnjlnei0l931ymxlsw97rk9,usmle-step-2,psychiatry,polished,7.8,10,4,9.5,9,8,6.5,7.5,1.000,no,Medium,stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmpnjlnei0l941ymxeczr169g,usmle-step-2,psychiatry,polished,7.6,8.2,5.5,9.5,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5.5/10).,usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry; diagnosis; psychiatry
cmpnjlnei0l951ymxjfh7t1rg,usmle-step-2,psychiatry,polished,7.1,8.2,4,6.8,9,7,7,7.5,0.940,no,Medium,vignette_validation:warn|weak_distractors:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmpnjlnei0l961ymxtir0wv5a,usmle-step-2,psychiatry,polished,7.3,10,4,6.8,9,7,7,7.5,1.000,no,Medium,weak_distractors:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmpnjlnei0l971ymx98riwrqz,usmle-step-2,psychiatry,polished,7.7,10,4,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmpnjlnej0l991ymxv3u0y8uu,usmle-step-2,psychiatry,polished,7.6,8.2,5.5,9.5,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5.5/10).,usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry; diagnosis; psychiatry
cmpnjlnej0l9a1ymx3eisi78g,usmle-step-2,psychiatry,polished,7.4,8.7,4,9.5,9,6.5,6.5,7.5,1.000,no,Medium,vignette_validation:warn|stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmpnjlnej0l9b1ymxbwajzitf,usmle-step-2,psychiatry,polished,7.7,8.7,4.5,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4.5/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmpnjlnej0l9c1ymx4is4me57,usmle-step-2,psychiatry,polished,7.9,10,4.5,9.5,9,8,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4.5/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmpnjlnej0l9d1ymxg7cbsxb0,usmle-step-2,psychiatry,polished,7.6,10,4,9.5,9,6.5,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmpnjlnej0l9e1ymx9g161bay,usmle-step-2,psychiatry,polished,7.7,8.2,4.5,9.5,9,8.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4.5/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
cmpnjlnej0l9f1ymxh39bukc2,usmle-step-2,psychiatry,polished,7.3,10,4,6.8,9,7,7,7.5,1.000,no,Medium,weak_distractors:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmpnjlnej0l9g1ymxrkfgfbnm,usmle-step-2,psychiatry,polished,7.4,8.7,4,9.5,9,6.5,6.5,7.5,1.000,no,Medium,vignette_validation:warn|stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmpnjlnej0l9h1ymxgkgjtpcf,usmle-step-2,psychiatry,polished,7.6,9,4,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
cmpnjlnej0l9i1ymxpcwb5vjm,usmle-step-2,psychiatry,polished,7.9,10,4,9.5,9,8,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmpnjlnej0l9j1ymx178wt9yv,usmle-step-2,psychiatry,polished,7.9,10,4.5,9.5,9,8,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4.5/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
cmpnjlnej0l9k1ymxi3emjsg2,usmle-step-2,psychiatry,polished,7.5,8.7,4,9.5,9,7,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmpnjlnej0l9l1ymxwg533b4i,usmle-step-2,psychiatry,polished,7.6,8.2,5.5,9.5,9,6.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 5.5/10).,usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry; diagnosis; psychiatry
cmpnjlnej0l9m1ymx899suf6s,usmle-step-2,psychiatry,polished,7.6,9,4,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
cmpnjlnek0l9n1ymx00mvg2zk,usmle-step-2,psychiatry,polished,7.6,9,4,9.5,9,7,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
cmpnjlnek0l9o1ymx9fs9ralv,usmle-step-2,psychiatry,polished,7.6,10,4,9.5,9,6.5,6.5,7.5,1.000,no,Medium,stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmpnjlnek0l9p1ymxwybdveci,usmle-step-2,psychiatry,polished,7.9,10,4,9.5,9,8,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
cmpnjlnek0l9r1ymxtt7duc9e,usmle-step-2,psychiatry,polished,7.6,10,4,9.5,9,7,6.5,7.5,1.000,no,Medium,stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmpnjlnel0l9s1ymx1vp3lsnu,usmle-step-2,psychiatry,polished,7.9,10,4.5,9.5,9,8,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4.5/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmpnjlnel0l9t1ymxvwkgc0k8,usmle-step-2,psychiatry,polished,7.5,8.7,4,9.5,9,7,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; management; psychiatry,management; psychiatry
cmpnjlnel0l9u1ymxueplz9at,usmle-step-2,psychiatry,polished,7.2,8.2,4.5,6.8,8,8.5,7,7.5,0.940,no,Medium,vignette_validation:warn|weak_distractors:warn|criteria_only_in_explanation:warn,Move all eligibility criteria for the keyed answer into the vignette.,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmpnjlnel0l9v1ymx66sf8f8r,usmle-step-2,psychiatry,polished,7.7,8.7,4.5,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4.5/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmpnjlnel0l9w1ymxvexwchca,usmle-step-2,psychiatry,polished,7.7,9.2,4,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
cmpnjlnel0l9y1ymxcsyie65t,usmle-step-2,psychiatry,polished,7.8,8.7,4.5,9.5,9,8.5,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4.5/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
cmpnjlnel0l9z1ymx0zt3si1y,usmle-step-2,psychiatry,polished,7.7,8.7,4.5,9.5,9,8,7,7.5,1.000,no,Medium,vignette_validation:warn,Priority: improve highYieldValue (scored 4.5/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmpnjlnel0la01ymxt82vgt8g,usmle-step-2,psychiatry,polished,7.7,9.2,4,9.5,9,8,6.5,7.5,1.000,no,Medium,vignette_validation:warn|stem_lead_in:warn,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; next_step; psychiatry,next_step; psychiatry
cmpnjlnkt0la21ymxo9b8929x,usmle-step-2,psychiatry,polished,7.9,10,4,9.5,9,8,7,7.5,1.000,no,Medium,,Priority: improve highYieldValue (scored 4/10).,bulk-bank; usmle-polished; diagnosis; psychiatry,diagnosis; psychiatry
